keyword,category,video_id,title,published_date,duration_seconds,view_count,like_count,comment_count
Regional biotic stress breeding in plant breeding,Old,Uk9NKd9JTko,Dr. Jamie O’Rourke - 2024 Raymond F. Baker Plant Breeding Symposium,2024-05-10T00:47:16Z,2398.0,63,1,0
Regional biotic stress breeding in plant breeding,Old,E5aa2fLkj7Y,Abiotic Stress,2023-03-24T00:16:26Z,4347.0,245,3,0
Regional biotic stress breeding in plant breeding,Old,8QYnJQ7nC-k,What Is Plant Breeding?,2022-11-21T08:20:23Z,1977.0,757,12,0
Regional biotic stress breeding in plant breeding,Old,d-K8BbbrV5o,Plant Cell Webinar: Crop Breeding for Climate Resilience,2023-02-23T13:26:41Z,4467.0,1498,34,0
Regional biotic stress breeding in plant breeding,Old,vntzy6TYDO4,"Int Web On “Progress and Prospects in Genomics, genetics, & breeding for biotic stresses in plants”",2021-08-22T06:43:30Z,7066.0,3699,201,23
Regional biotic stress breeding in plant breeding,Old,vZEBR9Cwcxk,James Holland - Breeding for biotic and abiotic stresses,2020-08-22T03:00:12Z,2268.0,183,5,0
Regional biotic stress breeding in plant breeding,Old,Z5O_c77UF8M,GPB - 211 : Lecture 3 Breeding of Resistance to Abiotic Stresses,2021-05-13T05:01:03Z,2308.0,12054,196,8
Regional biotic stress breeding in plant breeding,Old,yKXBtPDQZAE,New breeding technologies and gene-edited crops (webinar),2023-05-11T09:13:08Z,7379.0,443,11,0
Regional biotic stress breeding in plant breeding,Old,xeJefwz4NIM,III SIGPB: Day 1 - Biotic stress and plant breeding,2021-05-24T19:58:42Z,9774.0,1161,174,0
Regional biotic stress breeding in plant breeding,Old,y3ilyIk5Jqs,Breeding strategies to counter plant pandemics (III ISGPB) - Dr. Richard W.  Michelmore,2021-05-26T13:55:44Z,1990.0,157,14,0
Regional biotic stress breeding in plant breeding,Old,JQUycZEXd6k,Edward Buckler: Breeding 4.0 - Using evolution and machine learning to drive ... discovery,2018-09-08T12:22:16Z,3493.0,1505,26,1
Regional biotic stress breeding in plant breeding,Old,GbdhvWP9e4M,Thelma Madzima: Epigenetic & abiotic stress mediated transcriptional regulation in Zea mays (maize),2021-11-19T13:29:09Z,2919.0,342,3,0
Regional biotic stress breeding in plant breeding,Old,VLDO2DyFnIc,Mafalda Nina. Emerging Technologies to Manage Abiotic Stress in Agricultural Crop Systems,2016-06-10T09:11:58Z,1664.0,2894,48,3
Regional biotic stress breeding in plant breeding,Old,Tnpe8qaAr0s,Phenotyping for abiotic stress tolerance in crops: Indian initiatives HD,2017-07-31T16:54:37Z,1035.0,703,13,0
Regional biotic stress breeding in plant breeding,Old,Rzn7WRIjcno,Abiotic Stress and Agriculture,2024-07-09T13:17:33Z,2140.0,43,0,0
Regional biotic stress breeding in plant breeding,Old,ZNqySbjrjGk,Molecular Breeding for Biotic and Abiotic Resistances with Jianli Chen,2014-08-26T19:30:43Z,3307.0,170,0,0
Regional biotic stress breeding in plant breeding,Old,NhhgY4GawI4,Q&A: Dr. Hela Chikh-Rouhou - Identification of Tunisian melon landraces resistant to biotic stress,2021-07-08T16:30:02Z,2960.0,251,4,0
Regional biotic stress breeding in plant breeding,Old,P3khlF-lV1U,New tools to mitigate the effects of biotic stresses and increase yield (Dr. Marlonni Maurastoni),2022-07-01T15:00:59Z,1572.0,45,5,0
Regional biotic stress breeding in plant breeding,Old,sVL5R9L8L7A,plbr403 - Genetic Improvement of Crop Plants - Lecture 16,2014-01-15T17:14:23Z,2752.0,1637,19,2
Regional biotic stress breeding in plant breeding,Old,pT8-461sf58,The Breeding Advantage: Tapping into genetic diversity in a 4 degrees warmer world,2017-11-14T08:22:42Z,5390.0,380,7,0
Regional biotic stress breeding in plant breeding,Old,Q4tSITRp79o,Remco Stam - Differences in biotic stress responses in diverse populations of Solanum chilense,2021-07-30T17:35:39Z,3910.0,155,1,0
Regional biotic stress breeding in plant breeding,Old,6hcrqV8ZjHc,Guest Lecture-PGR Conservation and Research Aspects-Department of Plant Breeding & Genetics,2024-02-02T13:36:14Z,2720.0,39,1,0
Regional biotic stress breeding in plant breeding,Old,n70nq7jEfjQ,"Genetic Engineering of Rice for Abiotic stress Tolerance ( Salt, Drought and Cold) Part I",2022-04-18T07:22:12Z,2093.0,101,2,0
Regional biotic stress breeding in plant breeding,Old,DUdwWh438ng,Plant Breeding Webinar Series 13 - Dr. Samir V. Sawant,2022-02-12T17:45:10Z,5533.0,267,11,0
Regional biotic stress breeding in plant breeding,Old,DYKlUj4W4_U,Dr  Larry Purcell - Plant Breeding for Climate Change  -  Challenges & Opportunities,2023-06-05T03:16:26Z,2184.0,27,0,0
Regional biotic stress breeding in plant breeding,Old,-3zNjZgHCdE,Agriculture Foundation | Genetics & Plant Breeding #27 | Biotic Resistance Rajasthan Pre-PG JET,2022-03-18T03:36:52Z,3036.0,8195,223,6
Regional biotic stress breeding in plant breeding,Old,HXImnfiaGi4,Breeding tomato for combined control of insects and diseases and reduction of pesticide usage,2021-09-22T18:38:06Z,864.0,100,1,0
Regional biotic stress breeding in plant breeding,Old,9MIGpsgqiDw,Gene Editing for Yield and Stress Tolerance,2021-01-14T20:28:01Z,3666.0,92,1,0
Regional biotic stress breeding in plant breeding,Old,sLXa6LBRg3Y,Effects of Drought Stress on Plants and Importance of Landraces in Plant Breeding,2020-11-03T20:34:00Z,613.0,1454,32,8
Regional biotic stress breeding in plant breeding,Old,9vg1qP9fnAI,Mike Gore: Insights into the genetic basis of crop nutritional quality and stress resilience,2018-11-13T20:46:42Z,3060.0,315,5,0
Regional biotic stress breeding in plant breeding,Old,qW1rRAsJBLU,abiotic and biotic stresses that negatively affect crops yield and performance,2022-02-15T04:27:46Z,14366.0,1995,110,6
Regional biotic stress breeding in plant breeding,Old,k7lisEasygk,AG2PI Workshop #21 - Using Remote Sensing to Monitor Nitrogen Stress and Yield in Alfalfa,2023-05-23T18:36:37Z,5141.0,138,1,0
Regional biotic stress breeding in plant breeding,Old,zxZkenZOxg0,plbr403 - Genetic Improvement of Crop Plants - Lecture 1,2014-01-15T17:14:56Z,2474.0,31760,519,28
Regional biotic stress breeding in plant breeding,Old,lDSKDok7qEI,Harnessing Crop Improvement Traits from Semi-domesticated Tomato Accessions - Esther van der Knaap,2022-05-06T05:00:31Z,2601.0,617,17,0
Regional biotic stress breeding in plant breeding,Old,l9pcfDMOse4,"Genomics in pre breeding of Vegetable Crops By Dr Anil Khar_feb26,20",2021-08-09T10:17:44Z,2932.0,328,5,2
Regional biotic stress breeding in plant breeding,Old,YKl4Cm_yCsE,"International Webinar Series - Day 8 - Plant stress tolerance Dr. TR Moturu, Belgium",2021-05-28T10:40:14Z,3607.0,102,4,0
Regional biotic stress breeding in plant breeding,Old,6qSK6v2Vh6o,L4-BSAG-505-19-Breeding Procedures for Biotic and Abiotic Stress Tolerance,2021-09-06T10:38:05Z,3976.0,1054,18,0
Regional biotic stress breeding in plant breeding,Old,5XoKoNSW1fs,"Carrot Stress Tolerance & Wild Relative Breeding w Dr. Philipp Simon | Field, Lab, Earth Podcast #42",2021-10-30T22:00:04Z,2758.0,74,3,0
Regional biotic stress breeding in plant breeding,Old,lzVhQYCEtLA,Accelerated Breeding Initiative Update Session #1,2022-12-09T21:23:52Z,3224.0,636,7,0
Regional biotic stress breeding in plant breeding,Old,bgqesWYxcHg,"Dr. Lawrence Datnoff “Silicon and Biotic Stress""",2022-01-28T07:00:20Z,1392.0,223,6,0
Regional biotic stress breeding in plant breeding,Old,9uLwdWeoOU0,"GM technology for :Conferring resistance to biotic stresses (pests, viruses, fungi)",2018-04-18T09:19:20Z,1892.0,725,9,0
Regional biotic stress breeding in plant breeding,Old,AoKc3wbvj4M,GROW Webinar: CGIAR Breeding - Who Benefits with Michael Quinn,2023-05-02T07:52:59Z,4571.0,276,11,0
Regional biotic stress breeding in plant breeding,Old,LJ-zEyg28vg,Genetics and Plant breeding Role of genetics in plant breeding Part 1,2024-06-05T12:00:47Z,1931.0,2,0,0
Regional biotic stress breeding in plant breeding,Old,KsydidXkXCs,Frank Ordon - “Resistance Breeding – cornerstone for meeting future challenges”,2022-07-21T14:46:44Z,1502.0,60,0,0
Crop resilience through generations in plant breeding,Old,81A6d8neeg4,Breeding Crops for Resilience to a Changing Climate,2022-10-20T22:43:11Z,3933.0,310,0,0
Crop resilience through generations in plant breeding,Old,d-K8BbbrV5o,Plant Cell Webinar: Crop Breeding for Climate Resilience,2023-02-23T13:26:41Z,4467.0,1498,34,0
Crop resilience through generations in plant breeding,Old,yKXBtPDQZAE,New breeding technologies and gene-edited crops (webinar),2023-05-11T09:13:08Z,7379.0,443,11,0
Crop resilience through generations in plant breeding,Old,HZoC2ZNideo,Webinar: Crop Breeding for Climate Resilience in Southern Africa,2021-01-27T16:15:38Z,5118.0,113,1,0
Crop resilience through generations in plant breeding,Old,ZRIxbagsVws,Introduction to plant breeding innovation by APSA (ENG version),2019-02-13T03:09:36Z,137.0,1566,23,2
Crop resilience through generations in plant breeding,Old,BF7QlOXi2Q8,Plant Breeding and Variety Selection,2018-11-19T22:23:58Z,3478.0,2059,15,1
Crop resilience through generations in plant breeding,Old,nYMoWtTXkwI,Plant Breeding Innovation Animation,2019-01-15T13:06:23Z,153.0,8471,115,4
Crop resilience through generations in plant breeding,Old,eKup0F3hj4M,Breeding Rice Varieties for Resilience Across Ecosystems (Part 1),2015-05-13T12:24:44Z,1799.0,180,0,0
Crop resilience through generations in plant breeding,Old,mhNnR9nkceY,What is mutation breeding? How EMS mutagenesis works to develop new plant varieties? Mutation,2023-09-07T04:12:10Z,280.0,4599,63,4
Crop resilience through generations in plant breeding,Old,aD6RXR75JeY,IFAJ Webinar Understanding Plant Breeding,2024-12-08T07:03:27Z,3998.0,38,1,0
Crop resilience through generations in plant breeding,Old,PWZ8iGyquIA,Webinar on Genomics Strategies for Improvement of Abiotic Stress Tolerance in Crop Plants,2020-12-04T06:37:45Z,11735.0,672,12,0
Crop resilience through generations in plant breeding,Old,HMi_SO1qK14,PLANT BREEDING TODAY |Development of resilient lines through molecular breeding | Dr. Raman Sundaram,2021-06-21T17:53:08Z,4615.0,218,5,0
Crop resilience through generations in plant breeding,Old,rLNgX0VwqoU,sciencefather | Abiotic Stress in Crops  Fast Facts! #sciencefather  #AbioticStress,2024-09-24T10:03:39Z,47.0,107,3,0
Crop resilience through generations in plant breeding,Old,oZpIL1vUNWM,Webinar: Unlocking Competitive and Sustainable Agriculture Through Plant Breeding Innovation,2024-06-28T15:12:30Z,4439.0,275,5,0
Crop resilience through generations in plant breeding,Old,Gdcpj9O1ZlY,Understanding Filial Generations: Unlocking the Secrets of Botanical Breeding!,2024-11-12T17:07:09Z,233.0,36,1,0
Crop resilience through generations in plant breeding,Old,nBzyK5s7eP8,Unlocking Plant Breeding Innovation for the Future of our Food Systems,2024-09-23T01:42:27Z,149.0,813,0,0
Crop resilience through generations in plant breeding,Old,Vb7Lwg1QzQ4,Dr. Lucia Gutierrez - 2021 R. F. Baker Plant Breeding Symposium,2021-05-25T17:22:13Z,2113.0,195,5,0
Crop resilience through generations in plant breeding,Old,gJFlVvgOQfg,The Creative Power of Plant Breeding and Applications Toward Sustainability,2017-03-28T15:20:07Z,2399.0,86,1,0
Crop resilience through generations in plant breeding,Old,mqaSlyHEhKU,Define Biotechnology In Agriculture Learning Shorts #agriculture #agriculturewords #shorts,2024-03-10T06:46:47Z,8.0,108,5,0
Crop resilience through generations in plant breeding,Old,crL5aGA3FPc,Botanical Breeding: Unveiling the Methods - Conventional vs. Contemporary,2023-07-27T20:20:00Z,42.0,29,1,0
Crop resilience through generations in plant breeding,Old,m1_Fulz8HvQ,"Rapid Generation  Advancement Techniques in Crop Improvement By Dr  Gopal Krishnan ICAR IARI_oct9,19",2021-06-15T10:25:58Z,4305.0,748,17,4
Crop resilience through generations in plant breeding,Old,mm1N2RJE7vk,Plant breeding- Chapter- Two (Plant Domestication and Crop Evolution),2024-04-19T14:32:18Z,487.0,390,22,1
Crop resilience through generations in plant breeding,Old,0TTuY1W9YEY,Basics of Genetics & Hybridization in Plant Breeding,2023-09-06T20:48:17Z,606.0,351,45,15
Crop resilience through generations in plant breeding,Old,rDphc-zFn58,Guest Lecture Series - GPB -  Modernisation of Rice Breeding Programmes - Dr. T. Srinivas,2023-03-07T11:58:41Z,5374.0,262,5,0
Crop resilience through generations in plant breeding,Old,PiS1HY-tl-s,Plant Breeding Matters | The science & business of crop improvement,2016-04-06T17:00:25Z,207.0,3768,25,1
Crop resilience through generations in plant breeding,Old,svT85qu38mM,Michael Gore: ... Application of field-based phenotyping to improve crop resiliency,2017-05-19T15:11:05Z,2129.0,237,3,0
Crop resilience through generations in plant breeding,Old,LgCw3ieKBxI,Arable Horizons - Crop Breeding & Genetics Interactive Lecture with Dr Alison Bentley,2016-11-18T11:08:32Z,3657.0,1881,12,0
Crop resilience through generations in plant breeding,Old,2DNKaLsdXRc,186: Climate-Resilient Crops - Gene Editing with BetterSeeds and Ido Margalit,2024-09-17T03:00:02Z,3179.0,66,6,4
Crop resilience through generations in plant breeding,Old,vHBG7ghZOzY,PLANT BREEDING TODAY | Molecular approaches to cropimprovement | Dr. Bharat Char,2021-06-15T17:36:56Z,3730.0,206,9,0
Crop resilience through generations in plant breeding,Old,3NRfaU-AyTU,RPS2021: Pasture fundamentals: Plant breeding for resilient pasture - John Caradus,2021-08-24T03:32:28Z,880.0,49,1,0
Crop resilience through generations in plant breeding,Old,xFqecEtdGZ0,"Can we create the ""perfect"" farm? - Brent Loken",2020-10-12T15:00:50Z,430.0,2200446,62763,2277
Crop resilience through generations in plant breeding,Old,9K-hfLCV5eo,Plant Breeding,2021-01-21T00:19:48Z,3004.0,226,5,1
Crop resilience through generations in plant breeding,Old,uJk3zN1qxvc,BrisScience (June): Speed breeding – accelerating crop research,2018-06-26T04:28:06Z,4075.0,1650,41,1
Crop resilience through generations in plant breeding,Old,eKl04c-lECs,The Future of Food: AI and Gene Editing for Stronger Crops! Part 1 #ai #viral #trending #aiinindia,2024-04-22T20:00:24Z,126.0,7,1,0
Crop resilience through generations in plant breeding,Old,Ba1bBdeOc1M,Climate-resilient maize development and delivery in the tropics through public-private partnerships,2015-03-02T10:28:41Z,2007.0,133,1,0
Crop resilience through generations in plant breeding,Old,5ed_b9Sid70,Prof Richard Visser - Breeding climate resilient crops,2016-08-08T07:15:17Z,1200.0,221,2,0
Crop resilience through generations in plant breeding,Old,UbwdNt4MuaI,Understanding Hybrid Seed Production: Key Concepts & Techniques,2024-10-23T17:14:41Z,101.0,39,5,0
Crop resilience through generations in plant breeding,Old,fo7ofkkEYm4,RECROP COST Action: Ensuring Sustainable Food Systems for Future Generations,2024-07-23T15:46:12Z,223.0,2970,128,0
Crop resilience through generations in plant breeding,Old,JyNrtta_khc,CRISPR-Cas: Applications in Plant Breeding,2019-05-15T05:48:25Z,905.0,1729,24,2
Crop resilience through generations in plant breeding,Old,ZX_CgYmqjrE,From single seed to pure breed,2020-02-19T01:40:05Z,176.0,1179,4,0
Crop resilience through generations in plant breeding,Old,kWjQYhbS75s,Use of Unoccupied Aerial Systems in Plant Breeding | Crop Science Webinar,2023-10-13T17:00:34Z,3092.0,529,21,0
Crop resilience through generations in plant breeding,Old,j0ww9q1YcVM,Ed Buckler: Plant Breeding Targets Need to Change. Why and what too?,2020-10-30T17:46:58Z,2343.0,675,15,0
Crop resilience through generations in plant breeding,Old,-98IHFNeS7E,Breeding Rice Varieties for Resilience Across Ecosystems (Part 3),2015-05-13T12:25:05Z,1794.0,107,0,0
Crop resilience through generations in plant breeding,Old,VlpRzdRmBgY,The Future of Food: AI and Gene Editing for Stronger Crops! Part 2 #ai #viral #trending #aiinindia,2024-04-22T21:30:07Z,122.0,8,0,0
Crop resilience through generations in plant breeding,Old,9iUQ9guM1ZM,Annaliese Mason - Making new Crop Species (Trailer),2020-10-26T14:57:50Z,199.0,85,1,0
Crop resilience through generations in plant breeding,Old,uwcGzSVgc40,Plants get stressed?? @DoctorTutors,2023-01-13T23:15:35Z,60.0,145,9,7
Crop resilience through generations in plant breeding,Old,frMrPWekgx0,The Future of Food: AI and Gene Editing for Stronger Crops! Part 1 #ai #viral #trending #aiinindia,2024-05-24T13:00:39Z,31.0,1,0,0
Crop resilience through generations in plant breeding,Old,S3kNNueHM5Q,The Future of Food: AI and Gene Editing for Stronger Crops! Part 4 #ai #viral #trending #aiinindia,2024-05-24T14:30:15Z,32.0,5,0,0
Crop resilience through generations in plant breeding,Old,7o1ff65p56s,Genomics-enabled breeding for forest resilience,2018-11-30T11:40:04Z,2095.0,426,12,1
Crop resilience through generations in plant breeding,Old,G7WImL-oB5M,The Future of Food: AI and Gene Editing for Stronger Crops! Part 3 #ai #viral #trending #aiinindia,2024-05-24T14:00:12Z,31.0,2,0,0
Traditional soil fertility management in plant breeding,Old,QS7A6UY56XY,Whole Soil Fertility with Ea Murphy Part 1 Introduction,2016-10-19T20:13:08Z,3180.0,32587,481,18
Traditional soil fertility management in plant breeding,Old,4zp2iI4YzGw,Tailoring Nutrient Management for Conservation Agriculture in Africa,2020-06-08T14:42:10Z,5758.0,669,21,1
Traditional soil fertility management in plant breeding,Old,4eCnFZ9Tros,Dr Ants Roberts - 2018 - “Soil fertility finagling: A curmudgeon’s view”,2018-08-29T00:38:12Z,3407.0,597,9,0
Traditional soil fertility management in plant breeding,Old,4Or_XDXtEiI,How to Breed for Organic Production Systems Webinar,2011-10-18T21:42:05Z,3470.0,614,6,2
Traditional soil fertility management in plant breeding,Old,8MrWz7hmWWc,Socio-economic conditions for soil fertility management by yam farmers,2020-08-12T09:22:55Z,181.0,151,15,2
Traditional soil fertility management in plant breeding,Old,6Pc7z0TpXU4,Conventional Vs Heritage Wheat Yields,2021-07-23T18:45:57Z,265.0,4745,111,19
Traditional soil fertility management in plant breeding,Old,V6p_9CNOtL0,Why gender matters for seed system dynamics: case of sorghum in Mali | presentation | INTERFACES,2024-12-20T08:01:14Z,2596.0,11,0,0
Traditional soil fertility management in plant breeding,Old,U6e6NBOUthE,Week 1 - Introduction to Soil Fertility (ENR 5270),2019-08-22T16:18:03Z,1978.0,6998,94,5
Traditional soil fertility management in plant breeding,Old,hkXBexLSefk,Ecological Nutrient Management for Organic Production in the Western Region,2018-10-30T16:37:08Z,5217.0,1602,13,0
Traditional soil fertility management in plant breeding,Old,TK04hkcFRkk,Animal & crop breeding in the new Organic Regulation - Implications for processing & trade (Webinar),2021-05-11T10:20:20Z,6829.0,377,3,0
Traditional soil fertility management in plant breeding,Old,6IIHv2jMleg,How to increase crop yield?: Bio Technology in Crops.,2019-01-10T18:42:07Z,214.0,3012,33,1
Traditional soil fertility management in plant breeding,Old,GLq-eCumNvg,Cover Crops History and Current Practice,2015-03-03T19:43:34Z,3916.0,136,1,0
